o1,orig,mpicc,nas,bt,1,16,1,90.712,0.025,0.026,0.0
o1,orig,mpicc,nas,bt,1,16,2,105.038,0.039,0.034,0.0
o1,orig,mpicc,nas,bt,1,16,3,94.45,0.04,0.052,0.0
o1,orig,mpicc,nas,cg,1,16,1,27.298,0.028,0.038,0.0
o1,orig,mpicc,nas,cg,1,16,2,17.042,0.019,0.033,0.0
o1,orig,mpicc,nas,cg,1,16,3,21.357,0.046,0.036,0.0
o1,orig,mpicc,nas,ep,1,16,1,16.229,0.031,0.037,0.0
o1,orig,mpicc,nas,ep,1,16,2,18.864,0.025,0.02,0.0
o1,orig,mpicc,nas,ep,1,16,3,17.261,0.036,0.045,0.0
o1,orig,mpicc,nas,ft,1,16,1,34.804,0.041,0.034,0.0
o1,orig,mpicc,nas,ft,1,16,2,24.143,0.043,0.041,0.0
o1,orig,mpicc,nas,ft,1,16,3,22.243,0.04,0.044,0.0
o1,orig,mpicc,nas,is,1,16,1,5.402,0.045,0.033,0.0
o1,orig,mpicc,nas,is,1,16,2,5.941,0.021,0.026,0.0
o1,orig,mpicc,nas,is,1,16,3,7.093,0.029,0.037,0.0
o1,orig,mpicc,nas,lu,1,16,1,65.565,0.022,0.025,0.0
o1,orig,mpicc,nas,lu,1,16,2,73.103,0.042,0.046,0.0
o1,orig,mpicc,nas,lu,1,16,3,68.262,0.042,0.046,0.0
o1,orig,mpicc,nas,mg,1,16,1,11.563,0.033,0.025,0.0
o1,orig,mpicc,nas,mg,1,16,2,9.228,0.037,0.042,0.0
o1,orig,mpicc,nas,mg,1,16,3,6.654,0.039,0.042,0.0
o1,orig,mpicc,nas,sp,1,16,1,94.471,0.033,0.047,0.0
o1,orig,mpicc,nas,sp,1,16,2,114.268,0.018,0.031,0.0
o1,orig,mpicc,nas,sp,1,16,3,122.131,0.04,0.046,0.0
o1,orig,mpicc,nas,bt,4,64,1,23.275,0.025,0.045,0.0
o1,orig,mpicc,nas,bt,4,64,2,25.297,0.032,0.036,0.0
o1,orig,mpicc,nas,bt,4,64,3,26.149,0.044,0.061,0.0
o1,orig,mpicc,nas,cg,4,64,1,8.141,0.034,0.043,0.0
o1,orig,mpicc,nas,cg,4,64,2,8.372,0.044,0.04,0.0
o1,orig,mpicc,nas,cg,4,64,3,8.324,0.023,0.036,0.0
o1,orig,mpicc,nas,ep,4,64,1,7.068,0.036,0.031,0.0
o1,orig,mpicc,nas,ep,4,64,2,6.505,0.029,0.044,0.0
o1,orig,mpicc,nas,ep,4,64,3,7.661,0.023,0.026,0.0
o1,orig,mpicc,nas,ft,4,64,1,13.885,0.041,0.039,0.0
o1,orig,mpicc,nas,ft,4,64,2,14.042,0.042,0.046,0.0
o1,orig,mpicc,nas,ft,4,64,3,15.315,0.039,0.041,0.0
o1,orig,mpicc,nas,is,4,64,1,4.766,0.048,0.036,0.0
o1,orig,mpicc,nas,is,4,64,2,4.808,0.034,0.038,0.0
o1,orig,mpicc,nas,is,4,64,3,6.713,0.047,0.06,0.0
o1,orig,mpicc,nas,lu,4,64,1,20.665,0.027,0.037,0.0
o1,orig,mpicc,nas,lu,4,64,2,22.323,0.027,0.044,0.0
o1,orig,mpicc,nas,lu,4,64,3,25.016,0.048,0.059,0.0
o1,orig,mpicc,nas,mg,4,64,1,5.02,0.039,0.037,0.0
o1,orig,mpicc,nas,mg,4,64,2,5.252,0.034,0.048,0.0
o1,orig,mpicc,nas,mg,4,64,3,5.363,0.029,0.045,0.0
o1,orig,mpicc,nas,sp,4,64,1,29.393,0.03,0.043,0.0
o1,orig,mpicc,nas,sp,4,64,2,29.67,0.047,0.052,0.0
o1,orig,mpicc,nas,sp,4,64,3,27.512,0.037,0.035,0.0
o1,orig,mpicc,nas,bt,16,256,1,9.579,0.055,0.089,0.0
o1,orig,mpicc,nas,bt,16,256,2,9.508,0.051,0.1,0.0
o1,orig,mpicc,nas,bt,16,256,3,9.309,0.063,0.09,0.0
o1,orig,mpicc,nas,cg,16,256,1,5.281,0.066,0.086,0.0
o1,orig,mpicc,nas,cg,16,256,2,4.975,0.073,0.077,0.0
o1,orig,mpicc,nas,cg,16,256,3,4.805,0.059,0.106,0.0
o1,orig,mpicc,nas,ep,16,256,1,4.216,0.059,0.093,0.0
o1,orig,mpicc,nas,ep,16,256,2,4.268,0.072,0.085,0.0
o1,orig,mpicc,nas,ep,16,256,3,4.275,0.064,0.091,0.0
